frame_index,t_perf_counter_s,t_unix_s
65,1676.7540387,1789401569.9859908
66,1676.7852818,1789401570.0172336
67,1676.8183601,1789401570.0503125
68,1676.8469775,1789401570.0789294
69,1676.8787117,1789401570.110664
70,1676.9088864,1789401570.1408384
71,1676.942238,1789401570.1741898
72,1676.9722386,1789401570.2041907
73,1677.0039676,1789401570.2359197
74,1677.0344934,1789401570.2664454
75,1677.0654373,1789401570.297389
76,1677.0976619,1789401570.329614
77,1677.1284267,1789401570.3603787
78,1677.1582973,1789401570.390249
79,1677.1899895,1789401570.4219413
80,1677.2199136,1789401570.4518654
81,1677.2515654,1789401570.4835172
82,1677.2825215,1789401570.5144732
83,1677.3141482,1789401570.5461
84,1677.3464256,1789401570.5783775
85,1677.3759468,1789401570.6078985
86,1677.4070735,1789401570.6390257
87,1677.4400533,1789401570.6720052
88,1677.4704342,1789401570.7023864
89,1677.5037902,1789401570.735742
90,1677.5330193,1789401570.7649713
91,1677.5654267,1789401570.7973785
92,1677.5965969,1789401570.8285487
93,1677.6272389,1789401570.8591907
94,1677.6582152,1789401570.890167
95,1677.6911354,1789401570.9230874
96,1677.7202095,1789401570.952161
97,1677.7522248,1789401570.9841764
98,1677.7821779,1789401571.0141299
99,1677.8173982,1789401571.0493507
100,1677.8448146,1789401571.0767667
101,1677.8775474,1789401571.1094995
102,1677.909269,1789401571.141221
103,1677.9396183,1789401571.1715708
104,1677.9718741,1789401571.2038262
105,1678.0023458,1789401571.2342978
106,1678.0345488,1789401571.266501
107,1678.0669145,1789401571.2988663
108,1678.0995674,1789401571.3315191
109,1678.1288163,1789401571.360768
110,1678.1621957,1789401571.3941476
111,1678.1929365,1789401571.4248884
112,1678.2243408,1789401571.4562926
113,1678.2401403,1789401571.4720917
114,1678.255025,1789401571.4869769
115,1678.2718706,1789401571.5038223
116,1678.287308,1789401571.5192597
117,1678.3184956,1789401571.5504477
118,1678.3516673,1789401571.583619
119,1678.3824869,1789401571.614439
120,1678.4131708,1789401571.6451228
121,1678.4447212,1789401571.6766732
122,1678.4744755,1789401571.7064276
123,1678.507727,1789401571.7396793
124,1678.5378257,1789401571.7697787
125,1678.5696216,1789401571.801574
126,1678.5843971,1789401571.816349
127,1678.6164658,1789401571.848418
128,1678.6475862,1789401571.8795385
129,1678.6803999,1789401571.9123523
130,1678.7106997,1789401571.9426515
131,1678.741789,1789401571.9737408
132,1678.7728038,1789401572.0047557
133,1678.8042869,1789401572.0362387
134,1678.8345615,1789401572.066513
135,1678.8652554,1789401572.097207
136,1678.8822519,1789401572.1142035
137,1678.898394,1789401572.130346
138,1678.9293151,1789401572.161268
139,1678.9603897,1789401572.192342
140,1678.9912945,1789401572.2232466
141,1679.0238894,1789401572.2558444
142,1679.0524124,1789401572.284365
143,1679.0682863,1789401572.3002381
144,1679.0841216,1789401572.3160732
145,1679.100195,1789401572.3321464
146,1679.1312068,1789401572.3631585
147,1679.1618531,1789401572.3938046
148,1679.1934618,1789401572.4254131
149,1679.2235122,1789401572.4554641
150,1679.2394597,1789401572.4714115
151,1679.2557106,1789401572.487662
152,1679.2714661,1789401572.503418
153,1679.2875867,1789401572.5195382
154,1679.3038232,1789401572.535775
155,1679.3199843,1789401572.5519357
156,1679.3520329,1789401572.5839844
157,1679.3829475,1789401572.614899
158,1679.4142811,1789401572.646233
159,1679.4455476,1789401572.6774993
160,1679.4771398,1789401572.7090914
161,1679.5084317,1789401572.7403834
162,1679.5407183,1789401572.7726715
163,1679.5542336,1789401572.7861862
164,1679.5848493,1789401572.8168013
165,1679.6149524,1789401572.8469045
166,1679.6469233,1789401572.8788755
167,1679.6770905,1789401572.9090426
168,1679.7088739,1789401572.9408267
169,1679.7404247,1789401572.9723778
170,1679.7731323,1789401573.0050845
171,1679.7881274,1789401573.0200982
172,1679.8037865,1789401573.035739
173,1679.8349988,1789401573.0669508
174,1679.8657792,1789401573.097731
175,1679.8969847,1789401573.128938
176,1679.9288146,1789401573.1607666
177,1679.961086,1789401573.1930377
178,1679.9916424,1789401573.2235947
179,1680.0234038,1789401573.2553556
